model_1_proba,model_2_proba,labels
0.9987411,0.998922,1
0.99996865,0.999185,1
0.99887586,0.998752,1
0.9665345,0.997379,1
0.93859386,0.998979,1
0.9985986,0.99853,1
0.9999467,0.999363,1
0.9996085,0.99911,1
0.9997838,0.999195,1
0.99980783,0.999255,1
0.99948514,0.999404,1
0.99994344,0.998976,1
0.9871606,0.966279,1
0.9885593,0.999306,1
0.99993765,0.998779,1
0.99997056,0.999413,1
0.99464947,0.998944,1
0.99992794,0.60591,1
0.9985236,0.99926,1
0.99089205,0.999254,1
0.99998116,0.999324,1
0.99612,0.996143,1
0.9999343,0.999372,1
0.9999983,0.999238,1
0.9999766,0.99923,1
0.99999714,0.999331,1
0.999733,0.999128,1
0.9996692,0.999188,1
0.0026807487,0.002887,1
0.9997288,0.999054,1
0.9998792,0.999334,1
0.94918406,0.999325,1
0.99990743,0.999261,1
0.9999902,0.999125,1
0.9997707,0.998802,1
0.9999889,0.999158,1
0.999131,0.998545,1
0.9997939,0.999261,1
0.9991924,0.998933,1
0.88008106,0.99921,1
0.9995772,0.826496,1
0.6946785,0.999236,1
0.6849699,0.988594,1
0.95320165,0.94968,1
0.99279773,0.998971,1
0.9996187,0.999375,1
0.15556213,0.999368,1
0.9993777,0.998901,1
0.9996302,0.999123,1
0.9653227,0.998637,1
0.99986434,0.999292,1
0.39040452,0.999261,1
0.9974636,0.803207,1
0.7586057,0.852151,1
0.99998045,0.999301,1
0.9992374,0.999191,1
0.9999932,0.99898,1
0.99646294,0.799116,1
0.9992031,0.999294,1
0.99941087,0.997864,1
0.13632438,0.300485,1
0.98599285,0.998918,1
0.025681376,0.96,1
0.9996957,0.99928,1
0.9999837,0.997794,1
0.99998903,0.999304,1
0.99604666,0.989599,1
0.9857502,0.997439,1
0.9950619,0.999321,1
0.9993027,0.999355,1
0.99347043,0.998211,1
0.9972693,0.998834,1
0.9831433,0.999344,1
0.9998723,0.99926,1
0.9968489,0.281158,1
0.50113857,0.95435,1
0.99959123,0.998994,1
0.1281969,0.996198,1
0.22478002,0.99925,1
0.3861541,0.999336,1
0.9191159,0.999393,1
0.94370675,0.999416,1
0.99996257,0.999021,1
0.99012154,0.999165,1
0.9986363,0.999271,1
0.9963831,0.999445,1
0.7940643,0.990445,1
0.26902086,0.969348,1
0.9993689,0.997999,1
0.9988706,0.999387,1
0.96905696,0.999346,1
0.99717516,0.999102,1
0.96285725,0.05984,1
0.99708056,0.999073,1
0.89040184,0.999293,1
0.9973302,0.999226,1
0.9809426,0.005495,1
0.9373366,0.940146,1
0.9999946,0.999248,1
0.9370723,0.99927,1
0.99903345,0.998837,1
0.9950515,0.999233,1
0.9993297,0.999332,1
0.8323474,0.999034,1
0.95260185,0.574312,1
0.99999845,0.999408,1
0.99873465,0.999335,1
0.9803906,0.99275,1
0.33554345,0.886519,1
0.6960272,0.593579,1
0.9842484,0.999304,1
0.9434483,0.745646,1
0.9998754,0.999113,1
0.9999916,0.998636,1
0.006291896,0.021366,1
0.22438401,0.027945,1
0.045390338,0.205314,1
0.9827826,0.998974,1
0.9940813,0.999137,1
0.9984567,0.999273,1
0.99942565,0.999187,1
0.9992775,0.996972,1
0.9987756,0.998905,1
0.99955946,0.999375,1
0.99971485,0.999236,1
0.99612534,0.999072,1
0.99911475,0.999183,1
0.102065295,0.07117,1
0.0023976862,0.001935,1
0.6018475,0.998691,1
0.9953201,0.999293,1
0.99556214,0.998826,1
0.99833894,0.999322,1
0.9998195,0.998579,1
0.9999249,0.99903,1
0.9980097,0.999309,1
0.9962255,0.999303,1
0.9957094,0.998951,1
0.99937963,0.999385,1
0.9876022,0.99912,1
0.9992471,0.998957,1
0.9995192,0.99893,1
0.9856439,0.688203,1
0.9626327,0.061772,1
0.99459225,0.99918,1
0.9998667,0.999242,1
0.12922883,0.998811,1
0.999996,0.99944,1
0.9998029,0.999157,1
0.9995873,0.887093,1
0.9999681,0.999279,1
0.9989675,0.997917,1
0.98709273,0.999276,1
0.9999831,0.999085,1
0.9991048,0.999169,1
0.99981546,0.999014,1
0.9998409,0.999213,1
0.99998724,0.999275,1
0.9998496,0.999382,1
0.99986124,0.998832,1
0.9924855,0.0233,1
0.987563,0.999264,1
0.9999891,0.998981,1
0.99974704,0.999084,1
0.99232394,0.998679,1
0.99101746,0.993694,1
0.25918508,0.28522,1
0.999874,0.999306,1
0.99990964,0.998767,1
0.9956848,0.999059,1
0.9999999,0.998667,1
0.73594046,0.973734,1
0.9775856,0.999253,1
0.12535486,0.067847,1
0.99758434,0.998972,1
0.9997184,0.999319,1
0.99853414,0.99933,1
0.9918709,0.999145,1
0.99953246,0.998972,1
0.9658911,0.999228,1
0.9789156,0.99895,1
0.9996402,0.999164,1
0.9975867,0.957791,1
0.96645194,0.999099,1
0.9991795,0.999126,1
0.99562085,0.998747,1
0.9951446,0.998896,1
0.72790873,0.999384,1
0.9999504,0.658492,1
0.9844817,0.998963,1
0.9900074,0.999335,1
0.99864256,0.999081,1
0.9494051,0.999316,1
0.9958571,0.999053,1
0.9992042,0.999382,1
0.017941415,0.991715,1
0.9962019,0.999258,1
0.9999181,0.999062,1
0.99995136,0.998989,1
0.9998239,0.999279,1
0.066569746,0.674508,1
0.99322194,0.999117,1
0.36655283,0.99889,1
0.9996201,0.997616,1
0.99946874,0.999285,1
0.9994023,0.999363,1
0.9999691,0.999135,1
0.9977679,0.999297,1
0.7901306,0.999152,1
0.9978618,0.999264,1
0.9991689,0.999361,1
0.100207984,0.999141,1
0.99992955,0.999183,1
0.9993944,0.999138,1
0.9886317,0.999378,1
0.99746716,0.999253,1
0.99294764,0.784797,1
0.8795306,0.913775,1
0.9970133,0.998997,1
0.996078,0.99931,1
0.98895234,0.993745,1
0.78590024,0.990046,1
0.8418584,0.99923,1
0.96885586,0.998721,1
0.96433854,0.999139,1
0.9999771,0.999033,1
0.9982757,0.945365,1
0.95058084,0.999156,1
0.9804894,0.999342,1
0.98929095,0.99911,1
0.9977594,0.998613,1
0.9963282,0.984191,1
0.68796575,0.999308,1
0.6619655,0.24121,1
0.9998603,0.999262,1
0.98695,0.999195,1
0.99869055,0.999257,1
0.9973476,0.998955,1
0.84879816,0.998792,1
0.7945941,0.999437,1
0.65760744,0.985897,1
0.99751014,0.999124,1
0.99958766,0.999204,1
0.9982128,0.998513,1
0.9950335,0.999259,1
0.9998553,0.998862,1
0.99911594,0.999223,1
0.9661716,0.821108,1
0.9999908,0.999357,1
0.9997518,0.999229,1
0.9999937,0.999165,1
0.99987257,0.998919,1
0.81809294,0.999289,1
0.9999529,0.999027,1
0.99941766,0.999008,1
0.95439875,0.905607,1
0.9909736,0.999361,1
0.7936492,0.998811,1
0.99937403,0.999381,1
0.99706966,0.999367,1
0.75285864,0.999136,1
0.9992988,0.999061,1
0.9986336,0.999158,1
0.99375695,0.999091,1
0.99962175,0.998858,1
0.99225783,0.999133,1
0.9972046,0.999171,1
0.998865,0.999236,1
0.99900794,0.999135,1
0.94416225,0.999463,1
0.9999754,0.999254,1
0.9525596,0.99903,1
0.99951684,0.999315,1
0.99998486,0.999316,1
0.96884763,0.999335,1
0.99983895,0.999435,1
0.9998801,0.998533,1
0.74852073,0.999046,1
0.14573568,0.999093,1
0.9967531,0.999275,1
0.99142855,0.359273,1
0.9554333,0.999293,1
0.99702454,0.99903,1
0.9999314,0.999363,1
0.99925584,0.999434,1
0.9933577,0.997751,1
0.9973316,0.988716,1
0.99744046,0.998892,1
0.033524096,0.005828,1
0.99595857,0.99441,1
0.99996376,0.999117,1
0.9965522,0.999236,1
0.9987968,0.999231,1
0.9995307,0.998981,1
0.9939587,0.999392,1
0.998813,0.99916,1
0.99864817,0.99926,1
0.07997462,0.933975,1
0.99300236,0.95526,1
0.058840305,0.99915,1
0.99968106,0.999245,1
0.9955226,0.999341,1
0.99926686,0.997976,1
0.99997103,0.999355,1
0.8198533,0.998953,1
0.9868462,0.999136,1
0.99990773,0.99892,1
0.9960873,0.455639,1
0.9903482,0.999421,1
0.9014978,0.025399,1
0.9998375,0.999204,1
0.7195805,0.029113,1
0.99008536,0.999233,1
0.99997437,0.999405,1
0.9996051,0.999037,1
0.97610724,0.999026,1
0.9975847,0.999016,1
0.78560436,0.373366,1
0.99965036,0.999323,1
0.9998497,0.999124,1
0.98837936,0.999115,1
0.99974465,0.999088,1
0.9993849,0.997674,1
0.9997478,0.999346,1
0.8773235,0.999385,1
0.9737188,0.983846,1
0.9946087,0.999071,1
0.99998844,0.999063,1
0.9998757,0.998902,1
0.9999958,0.998857,1
0.9999623,0.999084,1
0.99476016,0.997855,1
0.99998313,0.999218,1
0.99985784,0.998907,1
0.55081606,0.995111,1
0.9634848,0.99913,1
0.99208546,0.999192,1
0.99993575,0.999172,1
0.998376,0.999081,1
0.9991036,0.999044,1
0.99788713,0.998837,1
0.99904287,0.999126,1
0.99663496,0.999271,1
0.99998057,0.998947,1
0.9999739,0.998793,1
0.99999726,0.999147,1
0.9999598,0.999261,1
0.98151046,0.999128,1
0.99698764,0.999396,1
0.993805,0.998554,1
0.99818695,0.999317,1
0.9998845,0.999322,1
0.40067133,0.817989,1
0.9999832,0.999164,1
0.99952227,0.99925,1
0.9973568,0.99926,1
0.99999917,0.999033,1
0.9873855,0.983531,1
0.9978758,0.998658,1
0.99955463,0.99908,1
0.9976233,0.999077,1
0.9999782,0.999398,1
0.9847108,0.26599,1
0.97458816,0.998981,1
0.99955845,0.999365,1
0.99978656,0.99894,1
0.998168,0.999026,1
0.9991149,0.9993,1
0.8073795,0.022562,1
0.98240924,0.999044,1
0.9999564,0.999022,1
0.9455837,0.996156,1
0.59975445,0.999053,1
0.9999906,0.998759,1
0.99899757,0.998845,1
0.42176005,0.998432,1
0.999731,0.999167,1
0.99514043,0.99919,1
0.9626862,0.998996,1
0.9733505,0.999048,1
0.90282965,0.991682,1
0.99996334,0.999387,1
0.034433663,0.215418,1
0.9984486,0.999305,1
0.9027746,0.999093,1
0.010975331,0.996806,1
0.99960184,0.999277,1
0.9760853,0.999214,1
0.9938946,0.995392,1
0.9997604,0.99886,1
0.9209833,0.985978,1
0.99999243,0.999379,1
0.9997566,0.83422,1
0.99667287,0.999208,1
0.99122536,0.999296,1
0.9999931,0.999344,1
0.79673827,0.999136,1
0.99841744,0.381805,1
0.9983798,0.999299,1
0.8179138,0.999154,1
0.9631082,0.999199,1
0.9853065,0.995126,1
0.24181336,0.898899,1
0.9912505,0.999419,1
0.99938905,0.990368,1
0.99905723,0.999346,1
0.9992132,0.938964,1
0.9999359,0.999398,1
0.9805603,0.99882,1
0.9996408,0.998648,1
0.9706143,0.998797,1
0.9998015,0.999348,1
0.9914753,0.999159,1
0.9809889,0.990336,1
0.9999219,0.999399,1
0.99988663,0.998719,1
0.022796512,0.950414,1
0.9804458,0.999082,1
0.99986076,0.999262,1
0.99831927,0.986072,1
0.99926454,0.99596,1
0.91493756,0.99917,1
0.9993018,0.999054,1
0.9978831,0.999035,1
0.9999329,0.998849,1
0.08725238,0.343033,1
0.9993737,0.999104,1
0.9999018,0.999171,1
0.9999813,0.98259,1
0.99999416,0.999311,1
0.98981494,0.999366,1
0.9999123,0.998978,1
0.96574515,0.998004,1
0.99996567,0.999121,1
0.9978425,0.999341,1
0.017368227,0.273774,1
0.8416983,0.994761,1
0.99901927,0.99898,1
0.9900943,0.998978,1
0.11616829,0.643685,1
0.79144704,0.984716,1
0.9800062,0.99903,1
0.11133769,0.111935,1
0.9770944,0.999338,1
0.8805075,0.763111,1
0.999843,0.999042,1
0.88888526,0.999397,1
0.9933057,0.99873,1
0.999982,0.999318,1
0.9942399,0.999293,1
0.9697192,0.999322,1
0.9994658,0.999352,1
0.9993844,0.999239,1
0.94777364,0.999408,1
0.99956584,0.99886,1
0.9977126,0.99935,1
0.99970514,0.99915,1
0.9999541,0.998984,1
0.8411174,0.999295,1
0.993078,0.998971,1
0.9862745,0.999328,1
0.9999902,0.999257,1
0.017169774,0.151883,1
0.9995479,0.999218,1
0.9998417,0.998917,1
0.99057364,0.994658,1
0.097289324,0.012773,1
0.03487104,0.018464,1
0.99852204,0.999179,1
0.81572354,0.953802,1
0.9335978,0.999251,1
0.77468204,0.986555,1
0.9999523,0.998996,1
0.96861196,0.999277,1
0.99871016,0.999096,1
0.99952424,0.999204,1
0.5837873,0.999288,1
1.0,0.998919,1
0.99999446,0.999208,1
0.99980724,0.999371,1
0.84355706,0.982869,1
0.9069555,0.999366,1
0.8547877,0.980171,1
0.9992291,0.99929,1
0.9950547,0.999106,1
0.9993398,0.999135,1
0.9867237,0.999308,1
0.82094276,0.680783,1
0.99925756,0.998992,1
0.8981009,0.907889,1
0.9949358,0.999246,1
0.99703246,0.999364,1
0.90095973,0.998159,1
0.99983764,0.999337,1
0.99940646,0.999424,1
0.99404645,0.999185,1
0.939769,0.999241,1
0.94501895,0.9994,1
0.9865743,0.99937,1
0.999954,0.99889,1
0.9973444,0.999206,1
0.9998576,0.855916,1
0.9999844,0.999048,1
0.9998074,0.999186,1
0.99978364,0.99924,1
0.9897459,0.998549,1
0.07601121,0.013929,1
0.8650818,0.740313,1
0.9992921,0.999232,1
0.99561024,0.942105,1
0.9903788,0.998057,1
0.99955064,0.999225,1
0.98845965,0.99924,1
0.95611715,0.999311,1
0.9999587,0.999079,1
0.26916367,0.007848,1
0.9998507,0.999261,1
0.9979522,0.999173,1
0.99410903,0.999331,1
0.9993558,0.130597,1
0.9999685,0.999043,1
0.20478365,0.999369,1
0.41570237,0.914417,1
0.9995276,0.999348,1
0.9998546,0.999301,1
0.99421036,0.9989,1
0.99774814,0.999317,1
0.9999347,0.999039,1
0.9999369,0.999405,1
0.9999758,0.998877,1
0.99998057,0.998947,1
0.999572,0.998884,1
0.99883825,0.998923,1
0.99977183,0.999064,1
0.999992,0.99909,1
0.9989332,0.999151,1
0.99973786,0.979752,1
0.9543278,0.999047,1
0.88317263,0.978436,1
0.9115653,0.999068,1
0.99999726,0.998906,1
0.9668882,0.998498,1
0.9968587,0.982513,1
0.99964345,0.999352,1
0.99262,0.99929,1
0.70974654,0.999174,1
0.9999776,0.998902,1
0.99906975,0.999119,1
0.86579907,0.999311,1
0.99922544,0.999117,1
0.9045753,0.999411,1
0.99991703,0.999091,1
0.9962926,0.999222,1
0.999768,0.999248,1
0.99996984,0.999238,1
0.9789135,0.999077,1
0.9994197,0.998912,1
0.9942875,0.996422,1
0.9988297,0.999161,1
0.95506227,0.998558,1
0.99829745,0.999078,1
0.9869454,0.999263,1
0.9992471,0.999211,1
0.99000967,0.999375,1
0.99996936,0.999118,1
0.9970441,0.999086,1
0.99949205,0.974544,1
0.9995982,0.99926,1
0.9137933,0.213883,1
0.9985577,0.999405,1
0.79145485,0.999246,1
0.5967168,0.114771,1
0.9999502,0.999187,1
0.9982301,0.999218,1
0.43052247,0.999161,1
0.999755,0.999281,1
0.98645705,0.998374,1
0.9999989,0.998997,1
0.99967444,0.998841,1
0.9628811,0.999154,1
0.9958374,0.999396,1
0.99907774,0.99942,1
0.7101712,0.94308,1
0.088649124,0.998882,1
0.9995362,0.999105,1
0.92086554,0.999189,1
0.9986727,0.998043,1
0.15833846,0.999319,1
0.92169195,0.258054,1
0.9993079,0.999139,1
0.9999683,0.99926,1
0.99977744,0.999182,1
0.18354577,0.999095,1
0.9152951,0.999134,1
0.9997028,0.999233,1
0.99801946,0.998778,1
0.999956,0.998462,1
0.9999673,0.998974,1
0.99806374,0.99879,1
0.78150403,0.973637,1
0.9051039,0.997713,1
0.99850905,0.999268,1
0.9955573,0.999371,1
0.9766444,0.999388,1
0.9999548,0.998838,1
0.99523133,0.999363,1
0.99996674,0.999333,1
0.99416256,0.999201,1
0.97464687,0.998869,1
0.9999598,0.998725,1
0.9998384,0.999393,1
0.99998903,0.999216,1
0.07510999,0.993345,1
0.121831745,0.169647,1
0.9981719,0.998648,1
0.9202988,0.998091,1
0.99980307,0.998931,1
0.9942938,0.999155,1
0.99913996,0.999014,1
0.9784113,0.999362,1
0.6699619,0.949292,1
0.9835558,0.754087,1
0.5889859,0.99852,1
0.9994129,0.999427,1
0.9886578,0.998856,1
0.99997175,0.999174,1
0.999408,0.999237,1
0.94109666,0.999332,1
0.6336431,0.05318,1
0.9696075,0.999342,1
0.882686,0.999121,1
0.9997561,0.999199,1
0.9982333,0.999436,1
0.9726635,0.980239,1
0.6344304,0.999101,1
0.99985313,0.998327,1
0.9933284,0.999249,1
0.9350016,0.998771,1
0.99999034,0.999348,1
0.021885514,0.10442,1
0.9998559,0.999009,1
0.999212,0.999247,1
0.9992565,0.999421,1
0.99923897,0.998698,1
0.9999913,0.999153,1
0.9976528,0.999367,1
0.05816105,0.326312,1
0.99994886,0.999057,1
0.9679036,0.999349,1
0.994892,0.999331,1
0.99985266,0.998863,1
0.9558053,0.999095,1
0.99985784,0.999232,1
0.99942696,0.999257,1
0.35963643,0.9994,1
0.9982722,0.999363,1
0.99727964,0.998458,1
0.9943343,0.998892,1
0.98901737,0.004448,1
0.99047196,0.999163,1
0.8837139,0.998238,1
0.9999018,0.999154,1
0.9999693,0.999093,1
0.9999974,0.998926,1
0.99987817,0.999045,1
0.31497478,0.209576,1
0.9990932,0.999055,1
0.99997395,0.999297,1
0.9984207,0.998376,1
0.99998164,0.998892,1
0.9970392,0.997334,1
0.99998486,0.998721,1
0.99947405,0.999292,1
0.9754331,0.999312,1
0.6760417,0.999231,1
0.99988544,0.999034,1
0.9996583,0.999344,1
0.65653753,0.99936,1
0.9946061,0.998397,1
0.9969335,0.8723,1
0.99997246,0.998958,1
0.99584484,0.99935,1
0.99789715,0.999298,1
0.9956712,0.999161,1
0.99844766,0.99935,1
0.3269546,0.998638,1
0.99266535,0.999361,1
0.9999994,0.998936,1
0.82262254,0.998926,1
0.99107695,0.027279,1
0.9892,0.995888,1
0.99997085,0.999198,1
0.9999658,0.997882,1
0.9999993,0.999182,1
0.99866974,0.999228,1
0.99928904,0.998963,1
0.2416102,0.001624,1
0.76954377,0.696111,1
0.99327505,0.992286,1
0.98328483,0.999376,1
0.99928176,0.99879,1
0.98812586,0.395932,1
0.051334947,0.999246,1
0.77852654,0.999314,1
0.9425008,0.305023,1
0.9978428,0.988427,1
0.9979273,0.999121,1
0.49954504,0.990037,1
0.99947315,0.516345,1
0.99912655,0.9992,1
0.99835265,0.687873,1
0.5972706,0.308246,1
0.99964267,0.99926,1
0.8222555,0.997179,1
0.99926996,0.998956,1
0.9997006,0.999342,1
0.99999726,0.999119,1
0.3066851,0.997883,1
0.99991053,0.998889,1
0.96438956,0.913197,1
0.9982519,0.998591,1
0.9650585,0.998842,1
0.99990934,0.99911,1
0.9994525,0.999339,1
0.9981837,0.998764,1
0.76142323,0.998967,1
0.9990339,0.999094,1
0.99842906,0.525712,1
0.99999017,0.998998,1
0.92491776,0.999234,1
0.9997623,0.999072,1
0.99920976,0.999298,1
0.98579705,0.984064,1
0.9997714,0.99914,1
0.37126845,0.980854,1
0.9993192,0.998834,1
0.99862707,0.998932,1
0.97404814,0.99919,1
0.58164454,0.976488,1
0.99999404,0.999154,1
0.99481523,0.304795,1
0.99714255,0.999331,1
0.99325824,0.999225,1
0.010407537,0.976076,1
0.99969196,0.999073,1
0.99612,0.998997,1
0.21028548,0.993072,1
0.9976231,0.999138,1
0.9985387,0.999234,1
0.99388015,0.999067,1
0.9959149,0.998999,1
0.9058503,0.999413,1
0.99806595,0.999321,1
0.9995556,0.999283,1
0.86584985,0.999323,1
0.9789281,0.736404,1
0.9999822,0.9994,1
0.99995667,0.999101,1
0.97031736,0.999334,1
0.9997615,0.998757,1
0.9983808,0.999287,1
0.94070876,0.999211,1
0.9556955,0.999212,1
0.99979275,0.999415,1
0.99974084,0.998745,1
0.86602694,0.994534,1
0.99858105,0.999083,1
0.9875988,0.999229,1
0.97626716,0.999189,1
0.8994086,0.999388,1
0.9779425,0.992604,1
0.422441,0.999149,1
0.88858783,0.344854,1
0.9996371,0.998816,1
0.9919632,0.999277,1
0.99954164,0.999257,1
0.998119,0.998884,1
0.98739016,0.999143,1
0.99991566,0.998893,1
0.9796661,0.999267,1
0.9395846,0.008683,1
0.99336207,0.999245,1
0.052094102,0.974977,1
0.9999641,0.998988,1
0.99986124,0.998992,1
0.981002,0.998571,1
0.023317993,0.006155,1
0.99643445,0.885061,1
0.015253723,0.99773,1
0.98753965,0.885749,1
0.99948573,0.999026,1
0.9999957,0.999329,1
0.99710476,0.999241,1
0.9968424,0.999288,1
0.99051094,0.998666,1
0.9890659,0.999272,1
0.9693879,0.999106,1
0.93563986,0.999134,1
0.9997114,0.999279,1
0.95059097,0.997623,1
0.99997216,0.999191,1
0.9682499,0.999049,1
0.9989431,0.999234,1
0.999281,0.999276,1
0.9821316,0.998937,1
0.99858284,0.999293,1
0.16750821,0.999355,1
0.9942907,0.999064,1
0.0155643225,0.995939,1
0.34906954,0.999275,1
0.99974406,0.999206,1
0.004690081,0.674822,1
0.99903715,0.999113,1
0.00772807,0.99772,1
0.08377457,0.998749,1
0.99297583,0.804937,1
0.97076166,0.99931,1
0.91576374,0.975809,1
0.99822795,0.998956,1
0.99998695,0.99927,1
0.998972,0.998771,1
0.6678071,0.996789,1
0.99196965,0.999134,1
0.59685403,0.405119,1
0.9975591,0.999182,1
0.99977875,0.999453,1
0.31755018,0.156549,1
0.96937513,0.987561,1
0.9767308,0.999178,1
0.9997672,0.998865,1
0.9782877,0.999175,1
0.85169005,0.992936,1
0.88708985,0.999291,1
0.99995077,0.999073,1
0.99835026,0.913868,1
0.99998474,0.998999,1
0.9998547,0.998973,1
0.9982122,0.999408,1
0.61488646,0.99552,1
0.9907192,0.999289,1
0.9999165,0.999202,1
0.99861836,0.999274,1
0.99994916,0.998933,1
0.99999744,0.999181,1
0.99900234,0.999427,1
0.9763726,0.99923,1
0.99354017,0.999362,1
0.64210397,0.999397,1
0.023078203,0.05296,1
0.9999774,0.998904,1
0.9907527,0.999149,1
0.99898803,0.998984,1
0.5167821,0.971636,1
0.7833115,0.105039,1
0.95639485,0.997571,1
0.99997634,0.998911,1
0.9968865,0.999213,1
0.9365058,0.999083,1
0.91957796,0.999221,1
0.99995434,0.999388,1
0.9996892,0.998734,1
0.99361956,0.99916,1
0.9987136,0.999029,1
0.9374174,0.999163,1
0.9907409,0.01468,1
0.7971509,0.999244,1
0.9999382,0.98237,1
0.9998428,0.999368,1
0.9997538,0.998854,1
0.99975884,0.998986,1
0.99971354,0.999289,1
0.986276,0.999306,1
0.9999907,0.999133,1
0.9910748,0.991306,1
0.9965646,0.99836,1
0.063940495,0.216085,1
0.9993522,0.999374,1
0.9988334,0.999395,1
0.9742726,0.999303,1
0.99998546,0.999257,1
0.9987922,0.997616,1
0.99318707,0.999245,1
0.9999496,0.999145,1
0.99928546,0.999222,1
0.9979657,0.999144,1
0.9999822,0.999038,1
0.59597397,0.998802,1
0.9967662,0.080891,1
0.99952424,0.999402,1
0.9999243,0.998994,1
0.9973064,0.998938,1
0.94467735,0.999254,1
0.6166933,0.999413,1
0.9995504,0.999065,1
0.30636057,0.893834,1
0.9870033,0.998986,1
0.9991398,0.999128,1
0.99883485,0.999028,1
0.8493171,0.997118,1
0.74475145,0.983137,1
0.99864966,0.999055,1
0.9987477,0.99926,1
0.17067957,0.998623,1
0.9773984,0.999174,1
0.99427444,0.999311,1
0.99953216,0.999302,1
0.9989369,0.999361,1
0.99494064,0.999347,1
0.99991167,0.999393,1
0.99993455,0.998845,1
0.9996691,0.999032,1
0.99911463,0.999032,1
0.9998599,0.999353,1
0.9977671,0.999278,1
0.9920339,0.975848,1
0.9917072,0.95211,1
0.9394236,0.998705,1
0.9999711,0.999345,1
0.32458758,0.999289,1
0.006005496,0.998629,1
0.99987173,0.999199,1
0.9415393,0.670029,1
0.9036601,0.97333,1
0.960461,0.996409,1
0.9986265,0.969195,1
0.9999126,0.999356,1
0.99889314,0.999317,1
0.99917483,0.999299,1
0.99881494,0.998967,1
0.9977081,0.999219,1
0.9997475,0.999158,1
0.91929483,0.992976,1
0.01612854,0.470756,1
0.000179708,0.039866,1
0.9860912,0.991647,1
0.99978554,0.797527,1
0.99999666,0.999026,1
0.303148,0.167804,1
0.99431896,0.999256,1
0.9952053,0.999065,1
0.4569224,0.808723,1
0.9999949,0.989703,1
0.9919507,0.999256,1
0.30371594,0.99224,1
0.9975358,0.999227,1
0.99998903,0.999216,1
0.9988476,0.999031,1
0.99945515,0.999266,1
0.9768934,0.992523,1
0.9777239,0.999023,1
0.9266803,0.996601,1
0.9982269,0.998693,1
0.9996315,0.99925,1
0.25649226,0.989387,1
0.4487263,0.999233,1
0.17144775,0.872807,1
0.9996426,0.997911,1
0.999989,0.998786,1
0.90739274,0.995819,1
0.99691665,0.999259,1
0.96813023,0.778217,1
0.12560847,0.829359,1
0.99719715,0.999009,1
0.9998181,0.998487,1
0.9999981,0.99916,1
0.9999948,0.690546,1
0.9988551,0.998908,1
0.9995874,0.999159,1
0.99982864,0.999036,1
0.9615632,0.998604,1
0.9982864,0.999195,1
0.9477934,0.999337,1
0.9974838,0.999119,1
0.9896369,0.999336,1
0.9999894,0.998784,1
0.86021596,0.999172,1
0.9374603,0.587975,1
0.9999856,0.999052,1
0.98618025,0.999275,1
0.99999547,0.999014,1
0.9999797,0.999289,1
0.056014776,0.256415,1
0.938731,0.262603,1
0.7708775,0.999205,1
0.9829891,0.999082,1
0.33966023,0.113364,1
0.98570174,0.998699,1
0.99933934,0.096139,1
0.99312085,0.990711,1
0.99943244,0.999354,1
0.98388773,0.999076,1
0.89165866,0.999214,1
0.99992645,0.999289,1
0.99991274,0.999259,1
0.20512283,0.996296,1
0.99818873,0.999118,1
0.7321874,0.999339,1
0.9221038,0.999142,1
0.9983536,0.999223,1
0.73532903,0.968093,1
0.99997985,0.999386,1
0.99605525,0.999292,1
0.98548925,0.983202,1
0.9998133,0.999009,1
0.8414967,0.999162,1
0.9817146,0.990302,1
0.9994356,0.999233,1
0.99838066,0.999144,1
0.99477184,0.999364,1
0.9948732,0.999396,1
0.9972557,0.835846,1
0.9999757,0.999074,1
0.96514404,0.999406,1
0.97520506,0.999268,1
0.9965632,0.624825,1
0.98866844,0.999262,1
0.99760985,0.99916,1
0.99917626,0.999048,1
0.64779514,0.999288,1
0.9995389,0.99927,1
0.9993133,0.998918,1
0.80204916,0.999046,1
0.99998426,0.998927,1
0.8891815,0.999316,1
0.32422882,0.999065,1
0.92242527,0.997012,1
0.99867094,0.999042,1
0.9999966,0.999278,1
0.9844805,0.999221,1
0.9948343,0.998897,1
0.99978554,0.999123,1
0.9998681,0.999089,1
0.99964035,0.999449,1
0.9984713,0.999151,1
0.8324838,0.999271,1
0.96763873,0.995042,1
0.9936154,0.999391,1
0.99618596,0.998493,1
0.9999851,0.999173,1
0.99772656,0.999444,1
0.9996668,0.998952,1
0.8903824,0.999073,1
0.9779413,0.99929,1
0.9767076,0.999361,1
0.608672,0.957694,1
0.9999914,0.998987,1
0.017456204,0.998523,1
0.9990475,0.999106,1
0.9998028,0.99944,1
0.9999174,0.999382,1
0.9999746,0.999081,1
0.99999297,0.998894,1
0.9428133,0.999275,1
0.99989784,0.998912,1
0.95885646,0.996655,1
0.9999703,0.999299,1
0.9443492,0.999289,1
0.99995995,0.999306,1
0.28570235,0.999291,1
0.9992852,0.998861,1
0.993453,0.999196,1
0.99939775,0.999385,1
0.9999285,0.999352,1
0.9725772,0.998864,1
0.9999771,0.998983,1
0.99590033,0.997659,1
0.99754965,0.998941,1
0.9829302,0.998942,1
0.99904835,0.999272,1
0.9999968,0.998972,1
0.99993503,0.999222,1
0.9948466,0.999263,1
0.99275124,0.999385,1
0.8984186,0.998676,1
0.99975383,0.999121,1
0.0625124,0.999281,1
0.07958013,0.938821,1
0.9350687,0.996808,1
