model_1_proba,model_2_proba,labels
0.00015646219,0.00139,0
0.9640856,0.010069,0
0.9992508,0.999355,1
0.005243391,0.002369,0
0.009564072,0.005677,0
0.97059417,0.998934,0
0.9973438,0.99921,1
0.9966457,0.994737,1
0.9976243,0.863951,1
0.037924796,0.047104,0
0.9948062,0.998596,1
0.00014695525,0.003781,0
0.99830496,0.999143,1
0.88551915,0.008932,0
0.97128844,0.988045,1
6.6904926e-05,0.004623,0
9.997909e-07,0.001379,0
0.027947009,0.001913,0
0.00018909574,0.006529,0
0.3975366,0.00363,0
0.45476478,0.005607,0
0.027222037,0.001087,0
0.0023661554,0.001335,0
0.9964796,0.999362,1
0.99998194,0.999023,1
0.05735004,0.006808,0
0.9995768,0.999278,1
0.9947418,0.999137,1
0.1902006,0.998981,1
0.6050871,0.987913,1
0.9999325,0.999259,1
1.6562437e-05,0.001124,0
7.912151e-07,0.001108,0
0.28478757,0.973801,1
0.0074282587,0.001956,0
0.030844629,0.001374,0
0.0022149086,0.002329,0
0.002336681,0.00731,0
0.017549187,0.075684,0
0.0001873672,0.004501,0
0.0004017055,0.00208,0
0.99961746,0.999059,1
0.93458015,0.895689,0
0.99998033,0.984101,1
0.00036618114,0.001895,0
0.00015452504,0.006148,0
0.9999885,0.998989,1
4.312563e-06,0.002235,0
0.99512017,0.998166,1
0.999864,0.999126,1
0.028124392,0.002069,0
0.0005235076,0.001884,0
0.9993243,0.999232,1
1.5621967e-05,0.00245,0
0.99993324,0.998942,1
0.96669483,0.415056,1
0.29690784,0.024954,0
0.9993086,0.998929,1
0.9997772,0.998993,1
0.92158633,0.998976,1
0.99838513,0.999232,1
0.9420229,0.001933,0
0.064855665,0.001721,0
0.9498272,0.288229,1
0.00075283647,0.001379,0
0.010250777,0.009571,0
0.39154908,0.001768,0
0.00029990077,0.000986,0
0.9941305,0.999407,1
0.99584436,0.999113,1
0.99775374,0.999043,1
0.03223744,0.006669,0
0.97870755,0.999265,1
0.9792645,0.995887,1
0.99323356,0.999246,1
0.99999344,0.999168,1
0.0134988725,0.007727,0
0.0038647354,0.002184,0
0.6519602,0.023077,0
0.9703431,0.999164,1
0.9985943,0.999042,1
0.9993694,0.999248,1
0.9960712,0.993677,1
0.9999974,0.999202,1
0.0028634071,0.001442,0
0.99998206,0.998641,1
0.9995955,0.999067,1
0.99713486,0.999294,1
0.0251984,0.001264,0
0.0009033382,0.003173,0
0.8879694,0.999343,1
8.410129e-05,0.00125,0
0.9808504,0.999294,1
0.99999523,0.999401,1
0.00239411,0.001071,0
0.99999547,0.999154,1
0.99950385,0.999252,1
0.11423379,0.306832,0
0.98093224,0.995472,1
0.8888172,0.944115,1
0.99996966,0.998816,1
0.15523478,0.573466,0
0.99954545,0.999161,1
0.89118767,0.661224,1
0.99963963,0.99895,1
0.9949095,0.999263,1
0.0001578033,0.000906,0
0.00018626451,0.006361,0
0.021768719,0.020278,0
0.953637,0.981627,1
0.3571074,0.980873,1
0.99992025,0.998813,1
0.0018516183,0.002062,0
0.00012785196,0.001649,0
0.96519226,0.99903,1
0.99704146,0.999383,1
0.9960605,0.983898,1
8.997094e-05,0.001326,0
0.9999703,0.999055,1
0.98109895,0.862633,1
0.30760005,0.005998,0
0.9894377,0.361743,0
0.9823276,0.999137,1
0.9986699,0.999398,1
0.978913,0.998042,1
0.99750876,0.999354,1
0.9998376,0.999358,1
6.130116e-05,0.0008,0
0.99176097,0.999064,1
4.6085373e-05,0.001141,0
0.9998028,0.999171,1
0.027795523,0.900464,1
0.9315995,0.990746,1
0.00017020106,0.001285,0
0.9919617,0.999138,1
0.99495363,0.99929,1
1.0494996e-05,0.000869,0
0.004125327,0.001323,0
0.92882144,0.976137,1
0.080681175,0.001083,0
0.6958152,0.998687,0
0.76744807,0.897042,1
2.3202492e-06,0.001209,0
0.9987527,0.862722,0
0.945615,0.999303,1
0.5075467,0.796921,1
0.94073707,0.999062,1
0.9991047,0.999175,1
0.33775592,0.990029,0
0.0073587,0.0017,0
0.99983317,0.999294,1
0.9973017,0.999035,1
0.9999778,0.999118,1
1.43835205e-05,0.001403,0
0.04699385,0.007845,1
6.572184e-05,0.00092,0
0.00229007,0.003179,0
0.005450934,0.005857,0
0.00951004,0.001507,0
0.011416167,0.998931,1
0.061888546,0.001938,0
0.28987545,0.002286,0
0.8073522,0.26809,1
0.0011353791,0.005446,0
0.060976923,0.002361,0
5.064262e-06,0.001181,0
0.99999136,0.998986,1
1.3081121e-06,0.002129,0
0.99675333,0.999285,1
0.9999739,0.999306,1
0.074012786,0.016985,0
0.0074028373,0.001712,0
0.99996495,0.999243,1
0.04049599,0.034164,0
0.9996897,0.999083,1
0.0048115253,0.002184,0
0.998554,0.998814,1
0.99973476,0.999311,1
0.0508748,0.001779,0
0.9992305,0.999266,1
0.00012689829,0.005434,0
0.12529746,0.180782,0
0.88884574,0.999135,0
0.007739991,0.014443,0
0.67929864,0.99874,1
0.0045963526,0.002114,0
0.00013130903,0.00155,0
0.157056,0.698477,1
0.09412286,0.02146,0
0.035203308,0.003791,0
0.99941313,0.999303,1
5.6105364e-06,0.006607,0
0.9999378,0.999292,1
0.00089502335,0.002997,0
2.2437504e-05,0.002846,0
0.0001234058,0.001534,0
0.9999192,0.99922,1
0.0021589994,0.013503,0
0.0003888607,0.003487,0
0.99868953,0.999178,1
0.018012434,0.00322,0
0.9552205,0.994033,1
0.9716815,0.992909,1
0.99998474,0.99943,1
0.9999559,0.999161,1
0.9997399,0.998965,1
0.98886883,0.999336,1
0.765965,0.999062,1
0.022141099,0.020871,0
0.998356,0.933057,1
0.3127509,0.004186,0
0.2733901,0.004102,0
0.35130757,0.019905,0
0.99854994,0.999151,1
0.71854395,0.973186,1
0.003467828,0.003348,0
0.081089914,0.001319,0
0.8847507,0.975589,1
0.9999299,0.999191,1
0.20434168,0.034282,0
0.0353418,0.001245,0
5.5300865e-05,0.001862,0
0.9921862,0.999037,1
0.9984708,0.999339,1
0.987669,0.99891,1
0.9886239,0.998867,1
0.9908881,0.542166,1
0.99998736,0.998953,1
6.234768e-05,0.000818,0
0.047582,0.001445,0
0.00067800283,0.003153,0
0.9999857,0.998921,1
0.99564004,0.998947,1
0.96408284,0.999017,1
1.585802e-07,0.001474,0
0.99999964,0.999226,1
0.00032615662,0.001819,0
0.012623042,0.10588,1
0.99995685,0.99905,1
0.99999774,0.999382,1
0.99971116,0.999288,1
0.99998933,0.999154,1
3.209443e-06,0.010864,0
0.020218104,0.004387,1
0.001721859,0.005299,0
0.98745745,0.999324,1
0.97583055,0.030907,0
0.9887578,0.999185,1
0.3172989,0.003332,0
0.0053752065,0.002178,0
8.187515e-06,0.000771,0
0.9985925,0.99926,1
0.13828686,0.002401,0
0.00069105625,0.003463,0
0.99829066,0.99899,1
0.3376098,0.895357,1
4.2393127e-05,0.001358,0
0.9958507,0.999195,1
0.8137111,0.04543,0
0.9850043,0.999176,1
3.0920583e-05,0.001393,0
0.9999536,0.999074,1
0.16161224,0.0382,0
0.0030860603,0.009741,0
0.045175314,0.000986,0
2.72929e-06,0.000869,0
0.005322218,0.002811,0
0.011462837,0.001979,0
0.99425143,0.999388,1
0.9999318,0.999376,1
0.00010054698,0.001652,0
0.9998207,0.998825,1
0.9542313,0.994074,1
3.074366e-05,0.00153,0
0.03709632,0.002341,0
3.6963e-05,0.004031,0
0.9997097,0.998874,1
0.9989039,0.088431,1
0.84741783,0.998901,1
0.0006726086,0.001281,0
0.13330528,0.141259,0
0.6739773,0.709456,1
1.0119298e-05,0.003098,0
0.99140465,0.999166,1
0.7491023,0.996565,0
0.0005816817,0.001151,0
0.109378606,0.05757,1
0.9978091,0.999201,1
0.0045143664,0.00135,0
0.9998681,0.999312,1
8.047257e-05,0.00161,0
6.886102e-06,0.001101,0
0.7686049,0.001192,0
0.014086068,0.005692,0
0.99815613,0.999146,1
0.8895596,0.860128,1
5.112875e-05,0.000973,0
0.9938812,0.998987,1
0.98266107,0.999086,1
0.999968,0.999362,1
0.0004943609,0.001615,0
0.00023275614,0.0015,0
0.001553446,0.002943,0
0.000118731296,0.000924,0
1.0324248e-05,0.007386,0
0.90433574,0.144534,0
0.00018247962,0.002198,0
0.4219446,0.996485,1
0.093141586,0.011437,0
0.9998212,0.999376,1
0.9986421,0.998717,1
0.999767,0.999268,1
5.5967146e-05,0.001284,0
0.9999835,0.998999,1
0.99907124,0.999234,1
0.9973637,0.999049,1
9.3265546e-05,0.001399,0
1.9024745e-05,0.000943,0
0.99969923,0.99929,1
0.05872798,0.366196,0
0.0007480681,0.001773,0
0.051636487,0.003982,0
0.9985754,0.998924,1
0.5036917,0.942213,1
0.9999454,0.998805,1
0.94433075,0.999255,1
0.9996701,0.99927,1
0.014247537,0.001345,0
0.99997294,0.999406,1
0.00066387653,0.001288,0
0.9999861,0.999237,1
0.00076138973,0.023423,0
0.998749,0.275806,1
0.006851822,0.002132,0
0.9997639,0.998967,1
0.8282392,0.99926,1
0.73158264,0.004135,0
0.9766773,0.999159,1
0.99801135,0.999309,1
0.746017,0.995232,0
0.04226765,0.00322,0
0.0008741021,0.003026,0
1.6258207e-05,0.001216,0
2.530347e-05,0.000921,0
0.9904008,0.999141,1
0.02714774,0.002223,0
0.0012054443,0.001423,0
0.0040888786,0.004799,0
0.98936284,0.998644,1
0.00011020359,0.002546,0
0.9832485,0.989258,1
0.000913769,0.005498,0
0.9850683,0.998176,1
0.9982791,0.999167,1
0.93176246,0.976374,1
0.99995244,0.999247,1
0.00031721592,0.003095,0
0.24987814,0.999259,1
0.004433483,0.001745,0
0.84908605,0.999227,1
0.9846311,0.005884,0
4.336607e-06,0.003166,0
0.0620507,0.795873,1
0.04930511,0.009625,0
0.5380325,0.005132,1
8.0701125e-07,0.001704,0
0.9996617,0.999007,1
0.964538,0.999164,1
0.33451873,0.006694,0
8.54668e-06,0.003918,0
0.45068598,0.999276,1
0.030607492,0.000738,0
0.9993831,0.999312,1
0.006041497,0.002076,0
0.9933089,0.992118,1
0.9998083,0.999137,1
0.0066645443,0.036092,0
0.9999615,0.999083,1
0.9932434,0.999318,1
0.074498236,0.985121,0
0.41629276,0.008318,0
0.99962175,0.999362,1
0.99942577,0.327324,1
0.9996141,0.999313,1
0.9414427,0.999167,1
0.0019085109,0.004984,0
0.0011248589,0.001212,0
0.9999897,0.999054,1
0.99958134,0.999121,1
0.99988246,0.999032,1
0.99296707,0.999285,1
0.9492317,0.998975,1
0.993203,0.999243,1
0.9996979,0.999067,1
0.5018824,0.99742,1
0.99920285,0.999295,1
2.07261e-05,0.001019,0
0.1982069,0.986493,1
0.92825556,0.998383,1
0.99873835,0.999046,1
0.99997795,0.999395,1
0.7841417,0.997866,1
0.999925,0.999167,1
0.99605376,0.979219,1
0.0201118,0.002186,0
0.7717725,0.999149,1
0.010904908,0.001594,0
0.93332016,0.999146,1
0.50594765,0.92172,0
0.9998697,0.999289,1
0.44051665,0.002602,0
0.08776811,0.968029,1
0.6687101,0.185461,1
2.0248983e-06,0.001012,0
0.040994138,0.003509,0
0.04158044,0.002454,0
0.0001938343,0.001238,0
0.0058253706,0.001713,0
0.0002386272,0.003047,0
0.07899594,0.003915,0
0.024829,0.010428,0
0.72628963,0.999213,1
0.01892525,0.005196,0
2.2578777e-06,0.001086,0
0.028492004,0.005181,0
0.0030947924,0.007484,0
0.8517282,0.092944,0
0.000857234,0.000943,0
3.9676297e-06,0.001355,0
0.001970172,0.002335,0
0.004166156,0.0128,0
0.029000968,0.991151,1
0.26699734,0.016665,0
0.99999905,0.812424,1
0.004829973,0.083436,1
0.5008896,0.403099,1
0.00048816204,0.001064,0
0.99993837,0.99902,1
0.9994537,0.998981,1
0.9996817,0.999185,1
0.1741052,0.022764,0
9.271395e-05,0.001244,0
0.95173025,0.99853,1
0.347746,0.998988,1
0.9996538,0.999357,1
0.84309435,0.999235,1
0.14878792,0.001168,0
0.0009338856,0.001679,0
0.00019443035,0.001522,0
0.98418045,0.999293,1
1.3054285e-05,0.001313,0
0.9969393,0.998848,1
0.30361804,0.999277,1
0.061823815,0.002853,0
1.3152857e-05,0.001287,0
0.1800451,0.018781,0
0.65795785,0.975049,1
0.9275023,0.016966,0
2.5785157e-06,0.000888,0
5.680311e-06,0.000971,0
2.8331058e-05,0.001378,0
0.9676041,0.899873,0
0.07521209,0.003072,0
0.029288203,0.00194,0
0.002213627,0.00222,0
0.9639187,0.999117,1
0.9999873,0.99924,1
0.2748321,0.003976,0
0.9999391,0.994783,1
0.99998057,0.999032,1
6.734111e-05,0.001484,0
0.39086783,0.005168,0
2.5021249e-05,0.029453,0
0.9999273,0.999273,1
1.4884112e-05,0.000933,0
0.0008493066,0.030245,0
8.141455e-05,0.00178,0
0.0069606304,0.001709,0
1.1651729e-05,0.025163,0
0.9849243,0.999285,1
1.9418225e-05,0.00463,0
0.097671956,0.044278,0
0.93836373,0.779306,1
0.17328623,0.06687,0
0.9987682,0.999103,1
0.9988431,0.988845,1
0.9747908,0.032228,0
1.564245e-05,0.001686,0
9.698608e-07,0.002629,0
0.0038203597,0.006012,0
0.17842394,0.002086,0
0.99980843,0.998581,1
3.8548575e-07,0.257295,0
2.8631423e-06,0.000911,0
0.9935509,0.99201,1
0.60730404,0.005927,0
3.1766474e-06,0.000888,0
0.15279561,0.003042,0
0.99220634,0.999223,1
0.012154698,0.008914,0
0.2762268,0.001575,0
0.14354122,0.191668,1
0.082651645,0.021562,0
0.9980315,0.99842,1
9.277227e-06,0.001442,0
0.016999125,0.00109,0
0.997334,0.999182,1
0.00069737434,0.001274,0
7.665115e-05,0.001234,0
0.98947704,0.999315,1
0.0025159717,0.004866,0
0.9753965,0.043206,0
0.2560975,0.084749,0
0.97315305,0.852398,1
0.10836649,0.996975,1
0.0027617514,0.050923,0
0.01988417,0.001221,0
0.99988854,0.997329,1
0.012183517,0.017703,0
0.999946,0.999417,1
0.0004401207,0.001067,0
0.9991904,0.998673,1
0.99822325,0.999383,1
8.87079e-06,0.002066,0
0.998917,0.999296,1
0.9792583,0.998738,1
0.9665988,0.999384,1
0.033166707,0.005177,0
3.2510572e-05,0.001951,0
0.9996654,0.999257,1
0.97995055,0.992625,1
0.074602395,0.003864,0
0.99986565,0.999417,1
0.9635594,0.998415,1
0.8803395,0.999083,1
0.85179085,0.68786,1
0.00023457408,0.001215,0
0.00272277,0.049383,0
0.991781,0.998914,1
0.99979544,0.999385,1
8.209736e-06,0.001207,0
0.97820777,0.933502,1
0.9995584,0.999151,1
0.5226887,0.999345,1
0.9999757,0.99919,1
0.99876857,0.999146,1
0.9994915,0.999341,1
0.8273688,0.739352,1
0.00022345781,0.049988,0
2.3155331e-05,0.001357,0
0.035295665,0.001381,0
0.118492186,0.988088,1
0.72031593,0.035713,0
0.32517183,0.006628,0
0.04336989,0.006798,1
0.9864627,0.999278,1
0.99948746,0.999208,1
4.739648e-05,0.004133,0
0.44992918,0.024673,0
0.999719,0.999171,1
4.6128334e-05,0.001633,0
0.0003003478,0.001473,0
0.92496127,0.010638,0
0.999326,0.999178,1
0.054473132,0.002882,0
0.9998013,0.999258,1
0.93964094,0.999123,1
0.9985628,0.999236,1
0.9967607,0.836416,1
0.00016644597,0.00474,0
0.8725489,0.992087,1
0.23066652,0.81493,0
0.9999249,0.999189,1
0.0007276237,0.013353,0
0.000159055,0.003771,0
0.51874125,0.998943,1
0.99129295,0.999319,1
0.0065694153,0.000868,0
0.9957695,0.999284,1
0.9933158,0.997998,1
5.333968e-05,0.001434,0
0.0015189648,0.006383,0
0.24390101,0.051423,0
6.0588627e-06,0.001003,0
9.383635e-05,0.000836,0
0.0002875328,0.001534,0
0.9218464,0.999359,1
0.9996592,0.999297,1
0.0126414895,0.018484,0
0.15485328,0.005738,0
2.5123982e-06,0.002875,0
0.00026360154,0.003746,0
0.9998452,0.999136,1
0.020440012,0.002604,0
0.03446421,0.001841,0
0.9765483,0.996595,1
0.9832731,0.972302,1
0.9931084,0.194228,1
0.9664043,0.917998,1
0.98873484,0.99936,1
0.15730071,0.011559,0
0.00011343441,0.001032,0
0.00018703938,0.001307,0
0.99169683,0.970059,1
3.955227e-06,0.000732,0
0.958027,0.997815,1
0.05951187,0.009967,0
0.5344833,0.012111,0
0.98583305,0.999098,1
0.9920391,0.93049,1
0.9999964,0.999087,1
0.78590465,0.995557,1
0.99975467,0.999322,1
0.0051702857,0.00139,0
0.995484,0.998687,1
0.00032407045,0.003242,0
7.317593e-05,0.002791,0
0.012401193,0.001109,0
0.3755998,0.006374,0
0.9973717,0.999219,1
2.1693835e-05,0.00113,0
0.80177534,0.013645,1
0.99319077,0.999065,1
0.06990662,0.52786,0
0.9919673,0.999011,1
0.81122625,0.363281,1
0.021322459,0.005278,0
0.8228059,0.015672,0
0.99871194,0.995505,1
0.0104492605,0.912282,1
0.0022076964,0.002756,0
0.8117096,0.325779,1
1.1379701e-05,0.00152,0
0.99931085,0.999342,1
0.005345732,0.046653,0
0.61717486,0.279226,0
0.9913972,0.999352,1
0.9994205,0.999211,1
0.9998256,0.999308,1
0.92694926,0.994749,1
0.20082948,0.19449,0
2.8915334e-05,0.001832,0
0.0001552999,0.001052,0
0.06196028,0.003799,0
0.99514043,0.999371,1
0.9998307,0.999304,1
0.9924785,0.99917,1
0.9985944,0.999011,1
0.8528527,0.998497,1
0.9994877,0.998829,1
0.042112947,0.008116,0
0.99710774,0.999353,1
4.9818816e-05,0.001285,0
0.98688495,0.999053,1
0.99780136,0.999361,1
0.0029007494,0.001112,0
0.9999385,0.998873,1
0.973687,0.996878,0
0.9999081,0.999052,1
0.9562576,0.997325,1
0.00026643276,0.002426,0
0.020510435,0.001294,0
0.51858604,0.999373,1
0.9988879,0.99789,1
1.176876e-06,0.001039,0
0.9954346,0.999364,1
0.8365768,0.999159,1
0.99338746,0.206358,0
0.09964737,0.003993,0
0.998473,0.999369,1
1.3508704e-05,0.019248,0
0.9978522,0.998913,1
1.043206e-05,0.001156,0
0.10216987,0.002994,0
0.9564731,0.999078,1
0.9995936,0.999347,1
0.99980736,0.998868,1
0.998351,0.999191,1
0.98310983,0.999273,1
0.8430222,0.982868,1
0.00042015314,0.001485,0
4.507187e-06,0.002767,0
0.9998514,0.999188,1
0.2618583,0.99902,1
0.9999203,0.999124,1
0.021163523,0.001759,0
0.99980956,0.999388,1
0.76671606,0.999353,1
0.003807038,0.003085,0
0.0012610555,0.001206,0
0.36865652,0.998867,1
0.9935467,0.99923,1
0.9732189,0.728763,1
0.99992794,0.999087,1
0.9999591,0.999328,1
0.022796988,0.001475,0
0.017278105,0.009624,0
0.9725168,0.463901,0
0.73675495,0.999226,1
0.72614336,0.017047,0
0.1779834,0.004012,0
0.9937172,0.999188,1
0.030769438,0.27148,0
0.999636,0.998723,1
2.7697768e-05,0.000938,0
0.8205801,0.915326,1
0.39384702,0.569131,0
6.8446345e-05,0.00293,0
0.99960977,0.999411,1
0.8056277,0.015381,1
2.594662e-05,0.001724,0
0.00017866492,0.000614,0
0.36094877,0.994925,1
0.00015106797,0.000832,0
0.993044,0.999414,1
2.2095119e-05,0.00168,0
0.017977923,0.002218,0
0.9999869,0.999236,1
0.005689442,0.025425,0
0.99997234,0.999141,1
0.9999927,0.999109,1
3.8241953e-05,0.002692,0
0.107572526,0.015034,0
0.97073543,0.996845,1
0.0017960668,0.002933,0
0.00047016144,0.002019,0
0.9369601,0.308568,0
0.9990779,0.999348,1
0.010287046,0.001916,0
0.061748713,0.004591,0
0.9981535,0.999048,1
0.13862151,0.001526,0
0.99979115,0.998714,1
0.9968885,0.972445,1
0.0003530681,0.001314,0
8.653733e-05,0.071547,0
0.99998343,0.99877,1
0.9948817,0.99854,1
0.94593996,0.999068,1
0.21697703,0.002511,0
2.62348e-05,0.001174,0
0.85439694,0.998958,1
0.98978215,0.99913,1
0.9999215,0.999419,1
0.000114598624,0.002977,0
6.437501e-08,0.000993,0
0.0018962324,0.059797,0
0.0001744926,0.080666,1
0.00391984,0.004794,0
0.9967608,0.997724,1
0.46615514,0.99934,1
0.0016775429,0.005152,0
0.46951303,0.019397,0
0.29137832,0.001298,0
0.99864554,0.998589,1
0.99958026,0.999154,1
0.48961914,0.997895,1
0.97789925,0.955536,1
0.99488735,0.994511,1
3.8122842e-05,0.001909,0
0.018834352,0.160322,0
0.99758846,0.997697,1
2.6264264e-05,0.001408,0
0.33547407,0.002591,0
0.9563657,0.999062,1
0.0049091876,0.005726,0
0.20259553,0.012515,0
0.017662197,0.002921,0
0.98840797,0.998212,0
0.99992573,0.99908,1
0.0049660206,0.001944,0
0.00022870302,0.001739,0
0.97484016,0.999298,1
0.99990577,0.999016,1
0.0023694932,0.018496,0
1.40831135e-05,0.002357,0
1.4130495e-05,0.000871,0
0.99998844,0.998858,1
3.9847146e-05,0.002757,0
0.0008223355,0.004358,0
7.88147e-05,0.001058,0
0.99957883,0.999253,1
0.010156572,0.001927,0
0.15513998,0.054857,0
0.8355896,0.999084,1
0.020132989,0.003951,0
0.0041115284,0.002499,0
0.96602297,0.998839,1
0.00039455295,0.001126,0
0.1666221,0.951935,1
7.509085e-05,0.001097,0
0.97967464,0.999361,1
0.99959743,0.999141,1
0.9995023,0.999357,1
0.3507209,0.001802,0
0.9993007,0.999231,1
0.99115944,0.99873,1
0.21978068,0.009351,0
0.003137499,0.002856,0
0.0002309084,0.005441,0
0.03754568,0.066428,0
0.0071659684,0.020324,0
0.9999304,0.998977,1
0.99515784,0.994071,1
0.9932529,0.999224,1
1.0970277e-06,0.002058,0
0.99748933,0.99902,1
0.9982147,0.998993,1
0.00046750903,0.001198,0
0.10410705,0.991291,1
0.0070732236,0.001145,0
2.1115324e-05,0.001762,0
0.81137526,0.756742,1
0.6346755,0.999222,0
0.0027732253,0.001744,0
0.0012844205,0.001568,0
0.99775314,0.999007,1
0.16430503,0.918875,1
5.5741773e-05,0.001287,0
0.0058059394,0.003864,0
0.999524,0.999177,1
0.004695058,0.00085,0
9.721723e-05,0.001764,0
0.002163291,0.030985,0
8.447435e-05,0.004967,0
0.0183025,0.003256,0
1.1644443e-05,0.000909,0
0.9994539,0.999314,1
0.97968864,0.999406,1
0.98475397,0.999252,1
8.398988e-05,0.00175,0
0.99962664,0.999382,1
0.99995697,0.999263,1
0.99972206,0.998812,1
0.9997704,0.999252,1
0.00045508146,0.006279,0
0.8358595,0.999413,1
0.9945588,0.089276,1
0.00045129657,0.002133,0
0.008369744,0.014427,0
0.9818176,0.997544,1
0.99981916,0.999315,1
1.3462078e-06,0.001591,0
0.9984242,0.999237,1
0.0024232864,0.001304,0
0.999731,0.999322,1
0.81060576,0.431862,1
0.011444986,0.00409,0
0.9967515,0.481016,1
0.9998389,0.999281,1
0.99825674,0.999365,1
0.99988645,0.999146,1
0.99999106,0.999288,1
0.00035342574,0.000823,0
0.999982,0.999146,1
0.0034640431,0.004959,0
0.99931604,0.999077,1
0.019029379,0.001264,0
0.99988306,0.999062,1
0.0010876954,0.001145,0
0.20640314,0.999179,1
0.9999348,0.99879,1
0.4042802,0.999303,1
0.998967,0.99913,1
0.99967355,0.998249,1
0.00022804737,0.002886,0
0.033945203,0.008522,0
0.97407687,0.999238,1
0.9999294,0.999121,1
1.6666489e-05,0.005613,0
0.92296016,0.949412,1
0.91754436,0.998609,1
0.9574443,0.999403,1
0.74779546,0.976604,1
1.07937585e-05,0.000918,0
0.7620547,0.938799,1
8.335522e-06,0.001153,0
0.8568641,0.016291,0
0.0009229779,0.006967,0
9.907002e-05,0.001636,0
0.031727225,0.009132,0
0.045879096,0.002504,0
0.00012743473,0.001002,0
0.34746176,0.445734,0
0.01830396,0.015348,0
0.00018948317,0.001077,0
0.5243016,0.460008,1
0.99935734,0.999174,1
0.9948373,0.982249,1
0.00058847666,0.001662,0
0.26251975,0.007656,0
0.8990933,0.999376,1
0.9944762,0.999304,1
0.08860758,0.672313,1
0.9883525,0.012058,1
0.9999478,0.999024,1
0.0004248619,0.003282,0
0.77131116,0.105134,0
0.9980166,0.998768,1
0.96591616,0.999368,1
0.987453,0.999314,1
0.9923072,0.999346,1
4.9009694e-05,0.093406,0
0.00014847517,0.004217,0
0.99992585,0.999032,1
0.2274527,0.089149,0
0.9585563,0.999123,1
0.95030284,0.641864,0
0.975763,0.999306,1
0.0030361116,0.001502,0
0.99220335,0.999337,1
0.0017465949,0.001405,0
0.0008802414,0.281836,0
0.16866809,0.927351,1
0.9981488,0.999276,1
0.043589085,0.068753,0
0.9994985,0.998836,1
0.0038504899,0.001688,0
0.0051867664,0.995079,1
0.73579323,0.937071,1
0.000433892,0.005125,0
0.99500537,0.574895,1
0.20619085,0.001693,0
0.98455954,0.989335,1
0.9994569,0.999366,1
0.99740106,0.999053,1
0.0015656948,0.002717,0
7.2213064e-05,0.007433,0
0.12141678,0.002183,0
0.0011550486,0.001446,0
0.99629706,0.99901,1
0.004952818,0.053359,0
0.00021183491,0.001585,0
0.03885463,0.007093,0
0.99889237,0.998375,1
0.9999902,0.999121,1
0.786126,0.99714,1
0.004485041,0.004129,0
1.1434573e-05,0.001345,0
0.5559943,0.005956,0
0.8753447,0.107899,1
0.9947714,0.999103,1
0.6630199,0.052417,0
0.9999957,0.999329,1
0.916847,0.98647,1
0.9892672,0.982322,1
0.9993397,0.999307,1
0.0001502037,0.001951,0
0.046644807,0.996814,0
0.9492113,0.999373,1
1.0,0.999436,1
0.9880146,0.999163,1
0.026522249,0.00237,0
0.999995,0.999313,1
0.99993855,0.998989,1
0.00015690923,0.00138,0
0.9968314,0.999258,1
0.9999262,0.999372,1
0.99937767,0.989762,1
0.7210919,0.998576,1
0.9999899,0.998916,1
0.9962991,0.999235,1
0.99833417,0.99909,1
0.9957469,0.999107,1
0.99989027,0.999118,1
0.0009725094,0.002031,0
0.99513924,0.995277,1
1.628486e-06,0.00095,0
0.07309726,0.045978,0
0.00019145012,0.008293,0
0.12516814,0.006557,0
0.020543188,0.001842,0
0.0003490448,0.004133,0
0.8842372,0.896962,1
0.027869582,0.009088,0
0.0019046962,0.00196,0
0.13218954,0.034799,0
0.0003503859,0.001204,0
0.9659691,0.999308,1
0.05110067,0.062103,0
0.9692273,0.982015,0
8.093501e-06,0.001213,0
0.0010631382,0.00179,0
0.99980444,0.999305,1
0.99987924,0.999142,1
0.99839413,0.998176,1
0.99999225,0.999332,1
0.32105774,0.998413,1
0.30623618,0.028937,0
0.999956,0.998808,1
3.4543204e-06,0.001656,0
5.6233526e-05,0.001239,0
0.9998441,0.999364,1
0.999978,0.998956,1
0.7691006,0.998703,1
0.0052425563,0.002066,0
0.9309549,0.999355,1
2.3357748e-06,0.001249,0
0.32875353,0.00093,0
1.8087861e-06,0.001168,0
0.9994184,0.9989,1
0.28980505,0.979989,0
0.121964216,0.001349,0
0.9685537,0.981212,1
0.9258679,0.999038,1
0.9999988,0.999097,1
0.96733046,0.99903,1
0.98887753,0.389678,1
0.003124088,0.001737,0
0.07240909,0.001397,0
0.0612576,0.422827,1
0.99909663,0.998865,1
0.0025993288,0.001994,1
0.9863757,0.999338,1
0.0007728636,0.002025,0
0.9997499,0.999333,1
0.9837413,0.999306,1
0.00012806058,0.000938,0
0.9857552,0.999176,1
0.99011326,0.998859,1
0.6515854,0.999042,1
0.9998105,0.999389,1
0.99774015,0.999314,1
0.5317326,0.999062,1
0.99938834,0.999158,1
0.84855473,0.999255,1
0.8592359,0.998903,1
0.99997914,0.999307,1
0.018583298,0.002602,0
0.002027303,0.000899,0
0.9401074,0.950116,0
0.97715396,0.995265,1
0.26146078,0.196575,1
0.9997177,0.999359,1
0.00011573339,0.003178,0
2.0571645e-06,0.001095,0
0.9193286,0.990238,1
0.000111280504,0.001053,0
0.04120794,0.998588,1
0.9976118,0.958645,1
0.0009007156,0.001678,0
0.9997796,0.998853,1
0.13484406,0.11825,0
